12/12/2025 17:49:48	System Memory	Sin procesar	Objeto no procesado		Omitido	Archivo		System Memory	Sin procesar				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip\mobs.14359685..png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip//	mobs.14359685..png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip\mobs.14359685..png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip//	mobs.14359685..png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip\mobsDungeon.67acefea..png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip//	mobsDungeon.67acefea..png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip\mobsDungeon.67acefea..png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip//	mobsDungeon.67acefea..png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip\mobsLegends.a1f4001d..png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip//	mobsLegends.a1f4001d..png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip\mobsLegends.a1f4001d..png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\common.zip//	mobsLegends.a1f4001d..png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip\ChunkerPoster.559137bb.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip//	ChunkerPoster.559137bb.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip\ChunkerPoster.559137bb.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip//	ChunkerPoster.559137bb.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip\EditorStillRelease.927b50f8.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip//	EditorStillRelease.927b50f8.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip\EditorStillRelease.927b50f8.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip//	EditorStillRelease.927b50f8.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip\introVidRelease.16fe5c80.webm	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip//	introVidRelease.16fe5c80.webm	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip\introVidRelease.16fe5c80.webm	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\creatortools.zip//	introVidRelease.16fe5c80.webm	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\CopperAge.97f4d84e.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	CopperAge.97f4d84e.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\CopperAge.97f4d84e.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	CopperAge.97f4d84e.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\DungeonsBuy.7aaad6f8.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	DungeonsBuy.7aaad6f8.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\DungeonsBuy.7aaad6f8.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	DungeonsBuy.7aaad6f8.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\DungeonsUltimateBuy.8424afac.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	DungeonsUltimateBuy.8424afac.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\DungeonsUltimateBuy.8424afac.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	DungeonsUltimateBuy.8424afac.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\LegendsBuy.38d4924b.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	LegendsBuy.38d4924b.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\LegendsBuy.38d4924b.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	LegendsBuy.38d4924b.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\LegendsDeluxeBuy.871b2571.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	LegendsDeluxeBuy.871b2571.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\LegendsDeluxeBuy.871b2571.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	LegendsDeluxeBuy.871b2571.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\MinecraftDelxue.be0243db.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	MinecraftDelxue.be0243db.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\MinecraftDelxue.be0243db.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	MinecraftDelxue.be0243db.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\MinecraftStandard.26029749.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	MinecraftStandard.26029749.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\MinecraftStandard.26029749.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	MinecraftStandard.26029749.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\MoM_Hero.04541b39.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	MoM_Hero.04541b39.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\MoM_Hero.04541b39.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	MoM_Hero.04541b39.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\dungeons_lava.7ae84210.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	dungeons_lava.7ae84210.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\dungeons_lava.7ae84210.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	dungeons_lava.7ae84210.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\legends.caa7826a.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	legends.caa7826a.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\legends.caa7826a.png	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	legends.caa7826a.png	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\mcLive.a1dd1830.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	mcLive.a1dd1830.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip\mcLive.a1dd1830.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\background.zip//	mcLive.a1dd1830.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip\desert_dunes.3331b976.webm	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip//	desert_dunes.3331b976.webm	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip\desert_dunes.3331b976.webm	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip//	desert_dunes.3331b976.webm	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip\desert_music.7048ea12.ogg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip//	desert_music.7048ea12.ogg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip\desert_music.7048ea12.ogg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonsmusicbeats.zip//	desert_music.7048ea12.ogg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonscarousel.zip\screenshot01.4e0e5bd3.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonscarousel.zip//	screenshot01.4e0e5bd3.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
Hoy, 29/12/2025 12:07:33	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonscarousel.zip\screenshot01.4e0e5bd3.jpg	Con protección con contraseña	Detección de archivo de almacenamiento protegido con contraseña			Archivo	C:\Users\User\AppData\Local\Packages\Microsoft.4297127D64EC6_8wekyb3d8bbwe\LocalCache\Local\game\media\dungeonscarousel.zip//	screenshot01.4e0e5bd3.jpg	Con protección con contraseña				LAPTOP-04F40974\User	Iniciador
